2010-02-24 18:00:00,2820.90,981136.80,976991.40 
2010-02-25 11:00:00,2820.90,982577.40,976991.40 
2010-02-25 12:00:00,2820.90,983121.30,982724.40 
2010-02-25 13:00:00,2820.90,984047.40,982724.40 
2010-02-25 14:00:00,2820.90,983062.50,982724.40 
2010-02-25 15:00:00,2820.90,982356.90,982724.40 
2010-02-25 16:00:00,2820.90,981430.80,982724.40 
2010-02-25 17:00:00,2820.90,976932.60,982724.40 
2010-02-25 18:00:00,2820.90,973933.80,982724.40 
2010-02-26 11:00:00,2820.90,973242.90,982724.40 
2010-02-26 12:00:00,2820.90,981871.80,973389.90 
2010-02-26 13:00:00,2820.90,983327.10,973389.90 
2010-02-26 14:00:00,2820.90,984635.40,973389.90 
2010-02-26 15:00:00,2820.90,982445.10,973389.90 
2010-02-26 16:00:00,2820.90,981327.90,973389.90 
2010-02-26 17:00:00,2820.90,982974.30,973389.90 
2010-02-26 18:00:00,2820.90,982033.50,973389.90 
2010-03-01 11:00:00,2820.90,984076.80,973389.90 
2010-03-01 12:00:00,2820.90,994866.60,984223.80 
2010-03-01 13:00:00,2820.90,993161.40,984223.80 
2010-03-01 14:00:00,2820.90,993602.40,984223.80 
2010-03-01 15:00:00,2820.90,992338.20,984223.80 
2010-03-01 16:00:00,2820.90,992514.60,984223.80 
2010-03-01 17:00:00,2820.90,994234.50,984223.80 
2010-03-01 18:00:00,2820.90,994543.20,984223.80 
2010-03-02 11:01:00,2820.90,996116.10,984223.80 
2010-03-02 12:00:00,2820.90,993764.10,996263.10 
2010-03-02 13:00:00,2820.90,995586.90,996263.10 
2010-03-02 14:00:00,2820.90,997101.00,996263.10 
2010-03-02 15:00:00,2820.90,1000232.10,996263.10 
2010-03-02 16:00:00,2820.90,1002201.90,996263.10 
2010-03-02 17:00:00,2820.90,1003025.10,996263.10 
2010-03-02 18:00:00,2820.90,1002304.80,996263.10 
2010-03-03 11:00:00,2820.90,1002907.50,996263.10 
2010-03-03 12:00:00,2820.90,999541.20,1003054.50 
2010-03-03 13:00:00,2820.90,999658.80,1003054.50 
2010-03-03 14:00:00,2820.90,1000776.00,1003054.50 
2010-03-03 15:00:00,2820.90,1000364.40,1003054.50 
2010-03-03 16:00:00,2820.90,1000393.80,1003054.50 
2010-03-03 17:00:00,2820.90,1001261.10,1003054.50 
2010-03-03 18:00:00,2820.90,999938.10,1003054.50 
2010-03-04 11:02:00,2820.90,1000526.10,1003054.50 
2010-03-04 12:00:00,2820.90,996248.40,1000673.10 
2010-03-04 13:00:00,2820.90,996321.90,1000673.10 
2010-03-04 14:00:00,2820.90,997644.90,1000673.10 
